"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81",".@CDCDirector: #Flu is a formidable adversary. Virus every changing &amp; w/ us every year &amp; outsmart our immune system… https://t.co/6hDTAmV5qx",FALSE,0,"DonnaYoungDC",2018-03-08 16:15:37,TRUE,"971780893063962626","971781492463558657","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"82",".@RepGregWalden: Now that we have different ways to manufacture #flu vaccine, we need to ensure we have enough data… https://t.co/dI7KimS4xt",FALSE,0,"DonnaYoungDC",2018-03-08 16:13:14,TRUE,"971780675060707329","971780893063962626","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"83",".@RepGregWalden: In 2012 #FDA OK'd 1st quad #flu vaccine offered protection against 4 different strains #flu virus.… https://t.co/IxyiiY2z0e",FALSE,0,"DonnaYoungDC",2018-03-08 16:12:22,TRUE,"971780198302707714","971780675060707329","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"84","RT @HouseCommerce: LIVE NOW: #SubOversight hearing ""Examining the U.S. Public Health Preparedness for and Response Efforts to Seasonal Infl…",FALSE,0,NA,2018-03-08 16:07:00,FALSE,NA,"971779325421867008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jsherman16",4,TRUE,FALSE,NA,NA
"85","RT @HouseCommerce: LIVE NOW: #SubOversight hearing ""Examining the U.S. Public Health Preparedness for and Response Efforts to Seasonal Infl…",FALSE,0,NA,2018-03-08 15:59:18,FALSE,NA,"971777385057148928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jordanndavis",4,TRUE,FALSE,NA,NA
"86","RT @HouseCommerce: LIVE NOW: #SubOversight hearing ""Examining the U.S. Public Health Preparedness for and Response Efforts to Seasonal Infl…",FALSE,0,NA,2018-03-08 15:58:36,FALSE,NA,"971777210146107392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drphyllis",4,TRUE,FALSE,NA,NA
"87","RT @HouseCommerce: LIVE NOW: #SubOversight hearing ""Examining the U.S. Public Health Preparedness for and Response Efforts to Seasonal Infl…",FALSE,0,NA,2018-03-08 15:57:49,FALSE,NA,"971777015580946433",NA,"<a href=""https://twitter.com/CongressRTBot"" rel=""nofollow"">CongressRTBot</a>","CongressRTBot",4,TRUE,FALSE,NA,NA
"88","LIVE NOW: #SubOversight hearing ""Examining the U.S. Public Health Preparedness for and Response Efforts to Seasonal… https://t.co/sirguyM3FJ",FALSE,1,NA,2018-03-08 15:57:49,TRUE,NA,"971777013290881024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HouseCommerce",4,FALSE,FALSE,NA,NA
"89","Public health officials however, will testify today @ House hearing that we are far from achieving a universal flu… https://t.co/iSOLIj0atC",FALSE,1,NA,2018-03-08 15:51:48,TRUE,NA,"971775499981803521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","barav",1,FALSE,FALSE,NA,NA
"90","Interim Estimates of 2017–18 Seasonal Influenza Vaccine Effectiveness — United States, February 2018 | MMWR https://t.co/ryRveuyOvP",FALSE,0,NA,2018-03-08 15:51:45,FALSE,NA,"971775485792473089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMHotFlash",0,FALSE,FALSE,NA,NA
"91","RT @paige_monborne: .@HouseCommerce Influenza Preparedness Hearing Postponed til 10:45 am as members are voting #flu https://t.co/3biSVc7EGP",FALSE,0,NA,2018-03-08 15:36:19,FALSE,NA,"971771602542178305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Laura_H",1,TRUE,FALSE,NA,NA
"92","RT @ImmunologyAAI: NOW: @HouseCommerce is holding a hearing on ""Examining U.S. Public Health Preparedness for and Response Efforts to Seaso…",FALSE,0,NA,2018-03-08 15:31:28,FALSE,NA,"971770382297518080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LJustement",1,TRUE,FALSE,NA,NA
"93",".@HouseCommerce Influenza Preparedness Hearing Postponed til 10:45 am as members are voting #flu https://t.co/3biSVc7EGP",FALSE,0,NA,2018-03-08 15:30:57,FALSE,NA,"971770253129764864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paige_monborne",1,FALSE,FALSE,NA,NA
"94","NOW: @HouseCommerce is holding a hearing on ""Examining U.S. Public Health Preparedness for and Response Efforts to… https://t.co/7DN8Ppdb5f",FALSE,2,NA,2018-03-08 15:21:46,TRUE,NA,"971767943074926593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ImmunologyAAI",1,FALSE,FALSE,NA,NA
"95","RT @greg_folkers: Link to webcast of today's 10 a.m. hearing on #Influenza Preparedness and Response--Bright, Fauci, Gottlieb,  Schuchat to…",FALSE,0,NA,2018-03-08 15:07:54,FALSE,NA,"971764453019607040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doritmi",1,TRUE,FALSE,NA,NA
"96","RT @NBCNews: Every few years, a new strain of the influenza virus appears that can cause a global epidemic of severe disease.

The most rec…",FALSE,0,NA,2018-03-08 14:41:57,FALSE,NA,"971757922438008832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HumanVacProject",32,TRUE,FALSE,NA,NA
"97","RT @verge: This year’s deadly flu made the quest for a universal flu shot more urgent https://t.co/qyRZQEI6F3 https://t.co/FuhKIoS6ad",FALSE,0,NA,2018-03-08 14:39:47,FALSE,NA,"971757374523494401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GSKUS",13,TRUE,FALSE,NA,NA
"98","RT @RonanKelly13: USA: #Influenza generally in decline, but newly reported fatalities in the past 48 hours from (tot) South Carolina (201),…",FALSE,0,NA,2018-03-08 14:23:12,FALSE,NA,"971753201136558087",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IRD_DB",3,TRUE,FALSE,NA,NA
"99","#Swineflu is caused by a strain of influenza virus that usually only infects pigs. Transmission usually occurs from… https://t.co/3KOTBdGqns",FALSE,0,NA,2018-03-08 14:17:26,TRUE,NA,"971751750851014656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","responsemed254",0,FALSE,FALSE,NA,NA
"100","The use of nanoparticles has been successfully applied as a tool for universal influenza vaccine, overcoming curren… https://t.co/YGpc8wP3Ew",FALSE,1,NA,2018-03-08 14:13:15,TRUE,NA,"971750697153769472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bioinicia",1,FALSE,FALSE,NA,NA
"101","Link to webcast of today's 10 a.m. hearing on #Influenza Preparedness and Response--Bright, Fauci, Gottlieb,  Schuc… https://t.co/BnUJfBS1sF",FALSE,2,NA,2018-03-08 14:13:04,TRUE,NA,"971750654573236224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greg_folkers",1,FALSE,FALSE,NA,NA
"102","Lawmakers scope out this year's #flu season response live at 10:00 EST today. https://t.co/AB3vzAdxFN via @HouseCommerce",FALSE,1,NA,2018-03-08 13:43:38,FALSE,NA,"971743245456891904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NCMedBoard",0,FALSE,FALSE,NA,NA
"103","Your chance to call for more #action to increase seasonal #influenza #vaccination coverage rates in #Europe -- sign… https://t.co/2xQYcDCal7",FALSE,0,NA,2018-03-08 13:38:00,TRUE,NA,"971741826217635840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PRforPA",0,FALSE,FALSE,NA,NA
"104","RT @medwma: The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member states fall shor…",FALSE,0,NA,2018-03-08 13:30:16,FALSE,NA,"971739882036105216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","h__cabral",2,TRUE,FALSE,NA,NA
"105","RT @newsgovhk: More seasonal #influenza vaccines will be available in mid-March #flu
https://t.co/XiHPjYlLIE https://t.co/VejVhqKvNe",FALSE,0,NA,2018-03-08 12:59:17,FALSE,NA,"971732085756059649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexhads",1,TRUE,FALSE,NA,NA
"106","US - California: The death total for the current season reached 289 this week in San Diego county https://t.co/BrD89ttYkf @RonanKelly13",FALSE,0,NA,2018-03-08 12:18:40,FALSE,NA,"971721860965650432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",1,FALSE,FALSE,NA,NA
"107","More seasonal #influenza vaccines will be available in mid-March #flu
https://t.co/XiHPjYlLIE https://t.co/VejVhqKvNe",FALSE,0,NA,2018-03-08 12:08:37,FALSE,NA,"971719334220345345",NA,"<a href=""http://www.news.gov.hk"" rel=""nofollow"">newsgovhk</a>","newsgovhk",1,FALSE,FALSE,NA,NA
"108","RT @RonanKelly13: USA: #Influenza generally in decline, but newly reported fatalities in the past 48 hours from (tot) South Carolina (201),…",FALSE,0,NA,2018-03-08 11:26:35,FALSE,NA,"971708755594289152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","epidatageek",3,TRUE,FALSE,NA,NA
"109","RT @RonanKelly13: India reporting 139 total #Influenza A/H1N1 fatalities so far this year (Rajasthan has updated to 103) https://t.co/nkmyl…",FALSE,0,NA,2018-03-08 11:26:29,FALSE,NA,"971708731388936192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","epidatageek",3,TRUE,FALSE,NA,NA
"110","RT @RonanKelly13: India reporting 139 total #Influenza A/H1N1 fatalities so far this year (Rajasthan has updated to 103) https://t.co/nkmyl…",FALSE,0,NA,2018-03-08 11:25:59,FALSE,NA,"971708604851073024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",3,TRUE,FALSE,NA,NA
"111","RT @RonanKelly13: USA: #Influenza generally in decline, but newly reported fatalities in the past 48 hours from (tot) South Carolina (201),…",FALSE,0,NA,2018-03-08 11:25:49,FALSE,NA,"971708562710900737",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",3,TRUE,FALSE,NA,NA
"112","USA: #Influenza generally in decline, but newly reported fatalities in the past 48 hours from (tot) South Carolina… https://t.co/UcXsv4SEV9",FALSE,0,NA,2018-03-08 11:15:45,TRUE,NA,"971706027623280640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",3,FALSE,FALSE,NA,NA
"113","RT @ECDC_Flu: #Influenza is increasing in eastern #Europe. Vaccination targeting the elderly, people with chronic diseases &amp; healthcare wor…",FALSE,0,NA,2018-03-08 10:37:48,FALSE,NA,"971696481060249602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATS_BERGAMO",34,TRUE,FALSE,NA,NA
"114","RT @JamieNWilkinson: The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member states…",FALSE,0,NA,2018-03-08 10:08:31,FALSE,NA,"971689109512126464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emmaeatwell",1,TRUE,FALSE,NA,NA
"115","RT @EastBaySPCA: Canine Influenza Virus (CIV) has been prevalent in the local news recently. Learn more about it and how to get your dog va…",FALSE,0,NA,2018-03-08 09:34:54,FALSE,NA,"971680649135312897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sachikoko",1,TRUE,FALSE,NA,NA
"116","RT @ESWInfluenza: The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member states fal…",FALSE,0,NA,2018-03-08 09:17:34,FALSE,NA,"971676286669090816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AusSciNicole",8,TRUE,FALSE,NA,NA
"117","RT @ESWInfluenza: The @EUCouncil recommends a seasonal #influenza vaccination coverage of 75% for all at risk groups, yet member states fal…",FALSE,0,NA,2018-03-08 09:07:01,FALSE,NA,"971673630613671937",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","sanofipasteur",8,TRUE,FALSE,NA,NA
"118","RT @doktorbudak: 1. Influenza is an infection of the respiratory system (nose, throat and lungs) caused by the influenza virus or sometimes…",FALSE,0,NA,2018-03-08 07:47:31,FALSE,NA,"971653625909936128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fra_tqa",18,TRUE,FALSE,NA,NA
"119","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-08 06:50:25,FALSE,NA,"971639255217750016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thmeeks",8,TRUE,FALSE,NA,NA
"120","RT: Clark County Nevada: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so call… https://t.co/UHN7yt1Yf6",FALSE,1,NA,2018-03-08 06:09:30,TRUE,NA,"971628958688137217",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","HoneymoonGondol",0,FALSE,FALSE,NA,NA
"121","RT: Clark County Nevada: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so call… https://t.co/8swdvKIaFM",FALSE,0,NA,2018-03-08 06:08:51,TRUE,NA,"971628795785510912",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","honeymoonGondo1",0,FALSE,FALSE,NA,NA
"122","RT @greg_folkers: House E+C Hearing / 3-8-2018 /   Witness statements /  Examining U.S. Public Health Preparedness for and Response Efforts…",FALSE,0,NA,2018-03-08 05:16:58,FALSE,NA,"971615737352568833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",2,TRUE,FALSE,NA,NA
"123","#Urgent #vaccine #expose:

Did you know that the 2017-2018 #seasonal #influenza #flu vaccine had a #H1N1 #component… https://t.co/qkSpgYdVR2",FALSE,0,NA,2018-03-08 04:31:04,TRUE,NA,"971604185908051971",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MXS_Nightmare",0,FALSE,FALSE,NA,NA
"124","RT @ACCmediacenter: New research from #ACC18 finds that the seasonal #influenza vaccine significantly reduces the risk of death among #hear…",FALSE,0,NA,2018-03-08 04:13:22,FALSE,NA,"971599733448945665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karacagurkan",10,TRUE,FALSE,NA,NA
"125","House E+C Hearing / 3-8-2018 /   Witness statements /  Examining U.S. Public Health Preparedness for and Response E… https://t.co/CpOu2gcbGl",FALSE,0,NA,2018-03-08 03:53:27,TRUE,NA,"971594721360601089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greg_folkers",2,FALSE,FALSE,NA,NA
"126","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-08 03:19:43,FALSE,NA,"971586233355808768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ValeriaPope1961",8,TRUE,FALSE,NA,NA
"127","RT: Clark County Nevada: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so call… https://t.co/8SYt9B8iEH",FALSE,1,NA,2018-03-08 03:19:27,TRUE,NA,"971586163621449729",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","HoneymoonGondol",0,FALSE,FALSE,NA,NA
"128","RT @doktorbudak: 1. Influenza is an infection of the respiratory system (nose, throat and lungs) caused by the influenza virus or sometimes…",FALSE,0,NA,2018-03-08 02:53:13,FALSE,NA,"971579563716182018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AinanNadrah",18,TRUE,FALSE,NA,NA
"129","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-08 02:45:56,FALSE,NA,"971577730536910848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SOGMatter",8,TRUE,FALSE,NA,NA
"130","Flu pandemic warning: Mutant virus killing 300 million people could strike TOMORROW https://t.co/F32N9OBgTo",FALSE,0,NA,2018-03-08 02:39:06,FALSE,NA,"971576008267698182",NA,"<a href=""http://news.quiboat.com"" rel=""nofollow"">Quiboat News</a>","JonahQuickNews",0,FALSE,FALSE,NA,NA
"131","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-08 02:34:21,FALSE,NA,"971574814879055872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonaRJones",8,TRUE,FALSE,NA,NA
"132","The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes… https://t.co/Bx8EsQCwpF",FALSE,12,NA,2018-03-08 02:30:37,TRUE,NA,"971573873765437442",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ClarkCountyNV",8,FALSE,FALSE,NA,NA
"133","RT @doktorbudak: 1. Influenza is an infection of the respiratory system (nose, throat and lungs) caused by the influenza virus or sometimes…",FALSE,0,NA,2018-03-08 01:57:30,FALSE,NA,"971565541369430016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niniesharif",18,TRUE,FALSE,NA,NA
"134","RT @RonanKelly13: India reporting 139 total #Influenza A/H1N1 fatalities so far this year (Rajasthan has updated to 103) https://t.co/nkmyl…",FALSE,0,NA,2018-03-08 01:29:10,FALSE,NA,"971558409635028994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prat1112001",3,TRUE,FALSE,NA,NA
"135","Flu pandemic warning: Mutant virus killing 300 million people could strike TOMORROW https://t.co/20NiCNtSiS",FALSE,0,NA,2018-03-08 01:25:14,FALSE,NA,"971557419590369280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BlueEyedEagle_",0,FALSE,FALSE,NA,NA
"136","India reporting 139 total #Influenza A/H1N1 fatalities so far this year (Rajasthan has updated to 103)… https://t.co/o6qCf2ld0T",FALSE,0,NA,2018-03-08 01:10:12,TRUE,NA,"971553639880970241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RonanKelly13",3,FALSE,FALSE,NA,NA
"137","RT @CDCFlu: #FluFactFriday: Influenza A(H3N2) continues to be the most common flu virus this season. This is not a new virus. It has been a…",FALSE,0,NA,2018-03-08 01:10:03,FALSE,NA,"971553599971979264",NA,"<a href=""http://www.google.com"" rel=""nofollow"">sandrator23ApplicationABC1</a>","sandrator23",132,TRUE,FALSE,NA,NA
"138","RT @ACCmediacenter: New research from #ACC18 finds that the seasonal #influenza vaccine significantly reduces the risk of death among #hear…",FALSE,0,NA,2018-03-07 23:50:17,FALSE,NA,"971533527161372672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","td_cradle2grave",10,TRUE,FALSE,NA,NA
"139","RT @doktorbudak: 1. Influenza is an infection of the respiratory system (nose, throat and lungs) caused by the influenza virus or sometimes…",FALSE,0,NA,2018-03-07 23:37:56,FALSE,NA,"971530416438980609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyahidaYep",18,TRUE,FALSE,NA,NA
